"","gene","interaction_F","interaction_p","male_age_beta","male_p","male_n","female_age_beta","female_p","female_n","overall_age_beta","overall_p","overall_n"
"69","PHLDA2",0.169012426083525,0.681234928129716,0.000213188023886774,0.500961222097517,153,4.09648875959381e-05,0.880148731529743,212,0.000101440555999123,0.622138066004057,365
"70","MARCO",1.17659834064538,0.278773455647689,0.000385508402114954,0.327625881878791,153,-0.00024601889085922,0.541059933775997,212,-3.44244143292642e-06,0.990415378444609,365
"71","RSAD2",0.0731729002105016,0.786926434333199,-5.50413503585148e-05,0.818066379081731,153,-0.000161289235519473,0.569090067126097,212,-0.000142197417390342,0.466630136690013,365
"72","LILRA6",1.62041538403098,0.203853035446839,9.52612264722639e-05,0.629841269932039,153,0.00043697734918274,0.0142756668281889,212,0.000299952693178327,0.0234623455018567,365
"73","CTSL",2.04377148149819,0.15369513291827,0.000699553555832734,0.00753970062299233,153,0.000187089825187835,0.434533490413472,212,0.000385462062987879,0.0297703934571409,365
"74","SPARC",0.938677974546812,0.333266715737633,0.000157638476232746,0.82134879037523,153,-0.000615064354963188,0.176295365606117,212,-0.000295220726918923,0.450932183573755,365
"75","ZFP14",0.293141163644219,0.588548565599247,-5.73515958926539e-05,0.688157436038342,153,6.87361937418578e-05,0.681536892676649,212,1.39698552029442e-05,0.902703707814614,365
"76","FARP1",0.113048730957718,0.736894889005461,0.000372548967796356,0.0504325004835879,153,0.000263782261827845,0.265200694860039,212,0.000299182404843667,0.0605711058189728,365
"77","IGHA1",0.120244419640246,0.728971589708886,-0.00360063148395031,0.141434618744598,153,-0.00248895993858083,0.229768999741913,212,-0.00300046017015209,0.0571504196329624,365
"78","Z82206.1",0.095473605177653,0.757508876187458,-0.000209118277839984,0.471345375388089,153,-0.000338978375347988,0.238912934947268,212,-0.000287243812598178,0.163821986654279,365
"79","AP4S1",0.130576677148124,0.718046257825837,-3.42878517702953e-05,0.769781504656928,153,-0.000113678339065267,0.490599386275946,212,-8.92101124681582e-05,0.410006242334144,365
"80","LINC02723",1.81488761401366,0.178768020638746,0.000465641480861343,0.0616070773392348,153,9.81877360438478e-06,0.965025201948343,212,0.00019485611619384,0.241654399860039,365
"81","ZNF140",1.90968414417521e-06,0.998898156443148,-4.48351277785779e-05,0.745667139200604,153,-4.51167047051156e-05,0.748181028267612,212,-4.96300768676416e-05,0.619959450002936,365
"82","MSR1",0.437661836731759,0.508675180753815,-0.000180913316168759,0.465294173919815,153,4.82429754694593e-05,0.835612900889239,212,-5.76100662972852e-05,0.735725025785558,365
"83","ZNF493",1.15778747972512,0.282643444517246,-0.000111627991752213,0.566742921386813,153,-0.00035397972488279,0.00693215764969735,212,-0.000246768735502111,0.0268818344372531,365
"84","LINC01678",0.171705913205421,0.678846245127619,0.000130963061278492,0.602305080462567,153,1.36936973500755e-05,0.931075830776798,212,6.48799155271369e-05,0.640274183557718,365
"85","CDKAL1",0.389630321509088,0.532888042465631,-7.52827581509193e-05,0.578114597467851,153,-0.00020182749828936,0.152940855700697,212,-0.000151140101346884,0.129096462419473,365
"86","NAF1",0.584098280587864,0.44520964470285,0.000645261307251492,0.105796589692955,153,0.000216002225618971,0.569026162247513,212,0.000373895995053004,0.176841456895399,365
"87","POLA1",0.584879973281596,0.444905494353791,-1.48117869524835e-05,0.923495065068036,153,0.000149212290750784,0.298831109593895,212,8.00823538059716e-05,0.446896350510538,365
"88","IRGQ",0.0216646320343909,0.883064928833001,-4.50773510433469e-05,0.853516800859006,153,-8.75561799400487e-05,0.607613421914904,212,-7.14188376328969e-05,0.613733226390592,365
"89","PRXL2A",0.0882074890673588,0.766639264493755,-0.00035069849808895,0.0243326107682098,153,-0.00027121980136944,0.16823442947209,212,-0.000307154420264875,0.0197418211976473,365
"90","SLC7A5",0.0576599892014389,0.810369690974672,-0.000186327031399963,0.502034626347085,153,-9.69286764845649e-05,0.69088349276096,212,-0.000142331307508822,0.436600033312642,365
"91","ERCC4",2.20821644561844,0.138150073037157,-0.000136778268815555,0.591023942473619,153,0.000320533585370421,0.0857186199498531,212,0.000134249407734356,0.375174340745,365
"92","SNHG20",1.00696137636327,0.316304038157345,-6.78193263348239e-05,0.677537971865559,153,0.000154174746516166,0.29094338786808,212,6.53395514449402e-05,0.547541808113633,365
"93","AC025171.3",0.409678408850594,0.522538790086751,0.000456888504999945,0.0468372465120266,153,0.000257858282463957,0.210181068810895,212,0.000331905606055541,0.0303823795422439,365
"94","USP53",0.0314754576322439,0.859283309757953,-0.000148802075157427,0.426929533126169,153,-0.000196950741263743,0.289429590377566,212,-0.00017982618642601,0.177121294717092,365
"95","DNHD1",0.293193754560029,0.588515134456803,-0.000138830057009508,0.387275356393847,153,-3.19012451738034e-05,0.792393850646456,212,-6.8774960054035e-05,0.479626686279225,365
"96","FKBP1C",2.77621099349708,0.0965416693129699,3.07639022155832e-06,0.990899347156133,153,-0.000658865060331881,0.0168674709978408,212,-0.000397065592588433,0.0431576541967866,365
"97","CISH",0.889476308931765,0.346249995478112,0.000334932899607742,0.0645294381473073,153,9.63205314649109e-05,0.571462532749293,212,0.000187547850864205,0.132374844709723,365
"98","NCR3",2.68760891690869,0.10200258068975,0.000129637555404265,0.615277432304842,153,-0.000426909934860739,0.0527226380204369,212,-0.00019915659782459,0.23354088481076,365
"99","TJP2",6.63583030822984,0.0103916639915814,-0.000491596232713978,0.0111731073511927,153,0.000139018812735974,0.369502098451546,212,-0.000116509778355242,0.336370790719192,365
"100","ITPR3",0.271757993684362,0.602474570063882,-3.31290086801686e-05,0.828415142395202,153,-0.00016119748600065,0.359511046730659,212,-0.000115914193846279,0.337679415130797,365
"101","IL18RAP",0.246378505866067,0.619938797218043,-0.000380219167796382,0.103048311613069,153,-0.000515660049490889,0.00147049728683404,212,-0.000455349442915888,0.00074449418623024,365
"102","NEXN",0.0904122146107197,0.763826857037582,0.000221024095171313,0.406954353727129,153,0.000124974477528723,0.514144258253937,212,0.000158036728049605,0.3138609503403,365
"103","PROCA1",0.066396585149355,0.796804293922068,0.000168542666756499,0.331699072330669,153,0.000110086514207208,0.451118834739021,212,0.000132653706605084,0.233426301159524,365
"104","ZNF23",0.0991775733044903,0.753000767693561,-5.99461357514609e-05,0.719319677220125,153,-0.000132094008768431,0.385638539712387,212,-0.000100373849200375,0.371882814121634,365
"105","IFT88",0.464048704025832,0.496174596232417,3.69755638691652e-05,0.832384979711187,153,-0.000156926709478975,0.443521113709751,212,-8.31983169642439e-05,0.551845977127336,365
"106","CLU",0.195692980634922,0.658484958083366,-0.000678257661854071,0.196051826723953,153,-0.000372249209627352,0.406768138056833,212,-0.000492741093123626,0.14690136443576,365
"107","AC097376.3",0.837960756334678,0.360591699010878,-7.25513311224414e-05,0.664472719453304,153,-0.000271083408992007,0.0516805863989627,212,-0.000191443077088788,0.0727218346772453,365
"108","CPLANE1",0.0991937435957364,0.75298129131878,-1.37967672047797e-05,0.951627905513008,153,7.00896944843342e-05,0.652869951025405,212,3.96763743827364e-05,0.761413534885035,365
"109","THBD",0.46109402657377,0.497548229864611,0.000284153972942414,0.450253604771227,153,-1.73809962283342e-05,0.947111403173438,212,0.000102614613455202,0.637640549370069,365
"110","AC145207.2",1.29084977825107,0.256645077332386,-6.27884222304696e-06,0.969933176468336,153,-0.000258952311073643,0.0753469275965261,212,-0.000160718248730714,0.142400030457305,365
"111","NOTCH2NLA",0.289794453667507,0.59068403391446,-6.99596576527963e-05,0.705435551598982,153,-0.000197780483550091,0.190140026408659,212,-0.00015209611407723,0.193189208783395,365
"112","SLC35E2A",1.71741250364787,0.19085959704885,-6.27664298754892e-05,0.832782345069171,153,-0.000605060133240967,0.0298019234589576,212,-0.00040712133351671,0.0484264340289906,365
"113","PTPRN2",0.11809704381843,0.731307694641793,-6.81613845965672e-05,0.774851974394764,153,-0.000168386775343096,0.344820412596356,212,-0.000114747040543961,0.425672952079587,365
"114","PNMA1",0.110919411489006,0.739293151363274,-0.000148533592955328,0.57719490187705,153,-5.58795801854261e-05,0.687563341295728,212,-8.35537984817986e-05,0.542208120342023,365
"115","DTX3",0.061197173976819,0.804754299982409,-6.51208167627292e-05,0.672201441458158,153,-0.00011357447901889,0.358343320050991,212,-9.39863599764632e-05,0.327941068761215,365
"116","CNTD1",0.904813114394175,0.342130817373683,0.000168394570300055,0.215087379738768,153,-1.63904137796105e-05,0.901264844732622,212,5.31514683085505e-05,0.578559765234485,365
"117","DCP1B",0.50811786905415,0.47641524558798,-0.000116723311157525,0.381459169606132,153,4.98039473789352e-06,0.963299933743098,212,-4.61605734977148e-05,0.581662664545425,365
"118","BX890604.2",0.0530535909371278,0.817962981330695,-0.000189058601908109,0.126843848561323,153,-0.000141532906388615,0.344982479594884,212,-0.00018599791800314,0.0815230141940932,365
"119","GGT7",0.285312373997724,0.593569022935144,-0.000128386634558513,0.470067471484613,153,-0.00024213985609583,0.0587890076063983,212,-0.000189871219750935,0.0704235513414325,365
"120","ANKRD10.IT1",0.0348158134596731,0.852086950253646,-0.000188568640710934,0.328522342419564,153,-0.000135031527124125,0.497231517059965,212,-0.000161319656033625,0.25221282047809,365
"121","FOXO4",0.0267620075775267,0.870144694235511,0.000199420735249326,0.13371219105491,153,0.000164327509802185,0.286226228869173,212,0.000173827224061676,0.0995648316803458,365
"122","MEGF6",0.676294414562063,0.411408502801976,-0.000108290892358692,0.489244884387496,153,-0.000287643664836488,0.0499362823880839,212,-0.0002173544349769,0.0429384506113698,365
"123","C9orf64",0.227889476122846,0.633382070654765,0.000181110865403258,0.384867410116403,153,5.49100203624022e-05,0.74146051475128,212,0.000114396155993002,0.379317517364567,365
"124","AL645728.1",0.0644493866289599,0.799741419003221,-6.58120654821833e-05,0.764737263787924,153,1.14075382961342e-05,0.955145280725775,212,-2.2515902663341e-05,0.879995288378748,365
"125","F2R",3.73697073012812,0.0540025652074034,0.000601823217472632,0.0572608016955568,153,-7.52523348548539e-05,0.696610903748146,212,0.000209250900798739,0.226624081102809,365
"126","C10orf143",1.79687803526111,0.180933350494368,8.69228005662572e-05,0.521476401534349,153,-0.000187754270071417,0.190038196585215,212,-7.72238492714429e-05,0.443380918876809,365
"127","S100B",0.0604624665009924,0.805906221952823,-0.000443677761107309,0.114721268561421,153,-0.000528913987258116,0.0139789235660183,212,-0.000492611873216656,0.00394739881551579,365
"128","HPSE",0.394036371354694,0.530582169816092,-0.000186039618488565,0.169677381895407,153,-4.61956070515714e-05,0.774019783610653,212,-0.000102916222645301,0.346492854955395,365
"129","TTC9C",1.06333203653921,0.303146804032854,9.26219903232367e-05,0.594619454922393,153,-0.000178083967203851,0.331033347094258,212,-7.10777101204125e-05,0.581569247958107,365
"130","MAMDC4",0.0798954682759524,0.777601115631159,-7.66325437851261e-06,0.956071475150286,153,-5.95892397756493e-05,0.616531981275961,212,-3.81380434750526e-05,0.671961507348098,365
"131","GCLM",0.0430992590197148,0.83565554793978,5.64430869912607e-05,0.732396961182591,153,0.000107144992034198,0.525599862875214,212,8.15970908492007e-05,0.49625042588039,365
"132","AC027097.2",0.413062420802124,0.520827193176472,-3.10653353074167e-05,0.838080654221069,153,0.00010532964912065,0.459319505639109,212,4.89955302572223e-05,0.637876330689259,365
"133","AC025259.3",1.38084450715486,0.240731822417685,-0.000167817066807388,0.523654380849314,153,-0.000609865578038609,0.0177508077276611,212,-0.000437272645262134,0.0185669117787479,365
"134","ZNF749",0.513050140158139,0.474284537415069,-0.000162069452353474,0.410590148874294,153,2.17257702071047e-06,0.98700991589369,212,-5.94297624591961e-05,0.598060228582557,365
"135","NRARP",0.0713819346958029,0.789487774303762,-0.000425298313525653,0.484523123412663,153,-0.000214183104847197,0.672207877611879,212,-0.0002961513007322,0.444751904466641,365
"136","AC012645.3",0.633796823570345,0.426489223066629,-0.000362445112640156,0.0375268963075389,153,-0.000162454011812171,0.345282333757321,212,-0.000242487835666634,0.0497459952606716,365
"137","ANKRD36B",0.555158852553778,0.456702220911448,0.000120467549916066,0.540989761428709,153,0.000334510093082477,0.0907313563417535,212,0.000241279342000606,0.0879632999538236,365
"138","AC093278.2",3.07881058765172,0.0801668618608712,-2.37640560893212e-05,0.901630367835344,153,0.000469038628244289,0.0157075508381671,212,0.000273818927240201,0.0486070132786949,365
"139","IL1RAP",0.800023012920994,0.371682428610854,-0.000116357282544988,0.476338662531462,153,7.15288685660654e-05,0.592382861591993,212,-1.28942306601527e-05,0.90093728055412,365
"140","FDXR",2.07196487669404,0.150894658229668,-0.000284328676770644,0.0486650014178818,153,2.7087493059869e-05,0.85750068489809,212,-0.000100081327804213,0.34694304279416,365
"141","CRYZ",0.0999473478184456,0.752075538599396,4.11613142260105e-05,0.837793668769574,153,-4.6133478450738e-05,0.801330071362232,212,-7.01750017546234e-06,0.958677226678108,365
"142","SLC35F2",0.348896817265954,0.555107882427742,7.29320757070613e-05,0.581586782603724,153,-7.83781243546273e-05,0.685727770093863,212,-2.60280318360935e-05,0.836670597068733,365
"143","BEX2",0.809080037565508,0.368991973318231,-0.000338250090558816,0.0146687998981005,153,-0.000543752902424362,0.00117769550548566,212,-0.00047104517094089,3.85406468299635e-05,365
"144","CCZ1B",1.56031054567151,0.212429097442076,0.000277036006266336,0.689808203346532,153,0.00132485469294916,0.00944322549873171,212,0.00089320168134161,0.0307238066325701,365
"145","LGALS3BP",0.105407421956382,0.74562260920964,-5.26539104198606e-05,0.848361999214762,153,9.72644972370584e-05,0.771799134400312,212,7.11878831634852e-06,0.975270507176233,365
"146","SUFU",1.08551707537178,0.298163853686076,-0.000204260115191205,0.311065522099102,153,8.99699445491611e-05,0.635590727309455,212,-2.50068297586082e-05,0.857024861075363,365
"147","BAHCC1",2.24029008602501,0.135329517441694,-0.000164365357054839,0.449219192559417,153,0.000178496068365868,0.126564287135724,212,3.96100546003311e-05,0.725107971276602,365
"148","AC245407.2",1.18853232447067,0.276352961631348,-0.000404370096778001,0.419098385817446,153,-0.000984318999657907,0.000406385593668551,212,-0.000747354153832723,0.00443233144096553,365
"149","SH2D2A",0.344414752971295,0.557658782246275,9.58608734519014e-05,0.743388123767178,153,-0.000121180878946707,0.601290265572448,212,-2.28886433067125e-05,0.899820212544857,365
"150","SIRPB2",0.0134096972453337,0.907875242364504,-0.00032133394258854,0.250871639472296,153,-0.000275208424591326,0.308938435284257,212,-0.000303304163926231,0.121659610397446,365
"151","ANKMY2",0.935780517884373,0.334012971239941,0.000204149289661831,0.218285062015724,153,-8.49344253873993e-07,0.994953787970693,212,8.67826620613942e-05,0.404862151742908,365
"152","RMI1",2.54718713162228,0.111365812661261,0.000581812703352137,0.00867721846094521,153,0.000164375501348247,0.292545856661613,212,0.000336892866417858,0.009164624733352,365
"153","LINC02591",0.212506331737492,0.645087618036991,7.13642028475347e-05,0.680813848685665,153,-2.64021629810973e-05,0.83829026398957,212,1.42829962657435e-05,0.890750973686888,365
"154","RCN3",1.39931693713438,0.23761643241348,-0.000392256957936423,0.0673575731043563,153,-8.2233445460971e-05,0.608693542530092,212,-0.000211337701907096,0.101330636433101,365
"155","UGGT2",2.01816452133447,0.156290043746678,0.000103055908994872,0.512400057040624,153,-0.000222532050834419,0.157859748803389,212,-8.73582797727331e-05,0.438389936395109,365
"156","TMOD2",0.546295576241788,0.460315584860126,-0.000147820259377959,0.488425359706383,153,4.23057235287567e-05,0.784918901991791,212,-3.70105499509888e-05,0.769322146644175,365
"157","FBXO31",0.0218400485377388,0.882595908946806,-8.74102959445395e-05,0.557117772482103,153,-5.58186783687591e-05,0.701358663956793,212,-7.03911742566642e-05,0.501941624819984,365
"158","LINC00926",0.137477689042838,0.711018994400744,-0.000438226842197976,0.24110511621805,153,-0.000258986879711122,0.402292582489212,212,-0.000337412598064202,0.155267895408148,365
"159","INPP4B",1.09236107567348,0.296647988946744,7.79269720978383e-05,0.705856835634094,153,-0.000225382981067799,0.249196421154474,212,-0.000113200861766117,0.429788877378389,365
"160","ANKRD36",0.434597341954749,0.510161978755878,0.000352483961971647,0.126687143859331,153,0.000146169206424694,0.479678013054768,212,0.000228318880362346,0.137531978058566,365
"161","SLC15A2",1.01863865745134,0.313518137188289,-0.00036845896923241,0.0114349099755361,153,-0.000135330356745874,0.412640053769142,212,-0.000235835332940673,0.0384572895033921,365
"162","NBPF15",0.558016540632603,0.455546760917707,0.000168166286014229,0.518592577083641,153,-0.000110485179063499,0.663145338195862,212,-1.79990370025576e-06,0.992156943223229,365
"163","DTNA",0.577588587144534,0.447755106408667,-0.000124652862066921,0.457616792828363,153,7.98399316074766e-05,0.67818749919731,212,-7.23037256309423e-06,0.956341944393588,365
"164","OSM",2.06401739580602,0.151678173747829,0.000926521317152395,0.16559762793233,153,-0.000367139950525859,0.535385512051237,212,0.000122958161432606,0.782585899632027,365
"165","FAM174A",0.0959609146871268,0.756910354503149,-0.000145614432536589,0.468744649231786,153,-7.62821709182819e-05,0.53701882944853,212,-0.000101782218782501,0.354133706687623,365
"166","SNHG21",0.00117264883958319,0.972701537625492,9.63622016178031e-05,0.57872659395689,153,8.89159523776989e-05,0.511826233097137,212,8.94706480432237e-05,0.401662428953751,365
"167","USP37",0.1892379759128,0.663811543814064,-0.00012042599091601,0.529875719888085,153,-0.000248404143874795,0.230152489568069,212,-0.000201875079329907,0.162778732267887,365
"168","ZNF611",0.314930133340365,0.575018674744277,-0.000135851497925144,0.600083499881964,153,3.01163452312119e-05,0.857886512069685,212,-3.9393262278869e-05,0.78593524704476,365
"169","CHRM3.AS2",0.278950300920378,0.597714561220937,-0.000543604260738801,0.0204683640455826,153,-0.00071282154767277,0.000964687719907067,212,-0.000651756084540114,4.28855388800614e-05,365
"170","AL021707.5",0.388337249921006,0.533568202625194,0.000324320003778288,0.186286932279733,153,0.000149563904690714,0.350903276464118,212,0.000216772889170893,0.11588785078164,365
"171","KIAA0753",0.171824914950061,0.67874121788264,-6.74808529059498e-05,0.593130745937873,153,-0.000151717490999265,0.297565086827095,212,-0.000119444344132453,0.231217266659208,365
"172","PRDM15",0.370177774736571,0.543289998805282,-0.000112145321215033,0.550724847760384,153,2.71920581901045e-05,0.845264810316547,212,-2.58292157518406e-05,0.818298274921775,365
"173","KIF21B",0.0896175055095373,0.76483625711429,-2.53774603933448e-05,0.861372321540451,153,3.80849167477411e-05,0.79344992932948,212,4.93198350399924e-06,0.962309856761849,365
"174","CENPO",0.0211509107940027,0.884449762625916,0.000109301223353986,0.390367169778749,153,8.320491208927e-05,0.492025123339165,212,9.27816664254869e-05,0.291902320479126,365
"175","UTP25",0.00115594417400344,0.972896595985706,8.40420688617586e-05,0.592482976435664,153,9.30346755137822e-05,0.62879227514591,212,8.06240464415592e-05,0.535765156114226,365
"176","SNAI1",0.375811609454307,0.540239373305515,0.000118610644203203,0.742251554044624,153,-0.000193920036039156,0.573223200084927,212,-8.29280376100271e-05,0.741121747062118,365
"177","AHI1",0.469390350460898,0.493707438227051,0.000480536813483411,0.09733415740912,153,0.000250783171955946,0.19831443408022,212,0.000353975509611895,0.0324213281645029,365
"178","ADRB2",0.0126282549929087,0.910588133141806,0.000360247029129451,0.12962153856656,153,0.0003277334704572,0.0642165774184578,212,0.000349748617469499,0.0143750631425852,365
"179","RIMKLB",0.351306995850545,0.553745293670246,-0.000265344644349066,0.0550693755621187,153,-0.000391976049738961,0.00992986087928364,212,-0.000352893203421426,0.000965591829846912,365
"180","C12orf29",1.40229913935693,0.237118095210729,0.000130112491910686,0.410886068915628,153,-0.000122726244229838,0.382266453616834,212,-1.90420856341081e-05,0.855897668623394,365
"181","TMEM267",0.000704401336413838,0.978840847703715,0.00012097610490056,0.426594814616364,153,0.000115214393209536,0.434547992611461,212,0.000121623037829883,0.254073165889314,365
"182","POT1",0.56875630007579,0.451245191641971,-0.000132974335661545,0.537672052398613,153,-0.000349455828156996,0.0625964553941907,212,-0.000257840657497423,0.0678313425555571,365
"183","TUBB1",0.328634843616057,0.566820971219214,-0.000437333612198904,0.424440122806871,153,-0.000806863772222678,0.0344689169690089,212,-0.00065411239009238,0.0390886972425885,365
"184","FCRL3",0.00808049535033658,0.928423227586424,-0.000120677175439235,0.574508670023456,153,-9.5234748539437e-05,0.602877663209408,212,-0.000111281096702738,0.423359403260107,365
"185","TMEM116",0.187657412685419,0.665132241173586,1.06708174912477e-05,0.929211299522549,153,-6.92731988439799e-05,0.593282150307475,212,-4.22521951526107e-05,0.641704539744207,365
"186","GEMIN6",0.384796098429856,0.535438943873979,0.000244583736959412,0.116237588549793,153,9.69829692104978e-05,0.561771705607586,212,0.000145644501074166,0.216488285170067,365
"187","MTERF3",1.3252009334946,0.250422657470271,-0.000118879636798521,0.5361553472807,153,0.000144563810001228,0.289348594071124,212,3.47527898380006e-05,0.757219846815869,365
"188","SLC46A2",0.521107716427733,0.470836854565487,9.5572089804504e-05,0.729006361592992,153,-0.000153187966847046,0.474591937525574,212,-4.9803210408725e-05,0.768297187521244,365
"189","PPP1R3D",0.927719867499471,0.336100851186249,0.000175097436515741,0.253866738995641,153,-6.61409297685986e-05,0.71381796079482,212,2.49457377403203e-05,0.83969849670399,365
"190","GFRA2",0.190535967068035,0.662731857992228,6.97233737092115e-05,0.70559622749695,153,-6.68150472307697e-05,0.769477998635074,212,-1.43802943261974e-05,0.925323227183765,365
"191","SUPT3H",0.68238282032302,0.409313013881591,0.000108682642377981,0.509535072544938,153,-0.000113316743170707,0.557961228046875,212,-2.7911391398828e-05,0.832583649709104,365
"192","RBBP9",1.26539968152932,0.261378840001323,-0.000241522696019652,0.11838509980324,153,1.75617297941246e-05,0.912536850585128,212,-9.16929783547946e-05,0.418062471834594,365
"193","MGLL",0.669513158621366,0.413761154264901,0.000293731930850801,0.253482909978957,153,4.0662711487323e-05,0.827083200462986,212,0.000156029420050569,0.306853566064447,365
"194","SPSB2",2.58398207980641,0.108824015380737,-2.66195531832217e-05,0.929339503797778,153,0.00057302828180449,0.0136834522036774,212,0.000326734901090165,0.075622876613135,365
"195","CXorf40A",0.12275120749414,0.726273866505781,0.000503843798998246,0.013149963654701,153,0.000611063440146422,0.00470303897390382,212,0.000563449384203774,0.000200909704495986,365
"196","MOB3C",0.0107743527700573,0.917386040863449,4.82274224829181e-06,0.976380684556632,153,-1.95415952462038e-05,0.902819139073665,212,-7.95139557016852e-06,0.944910137477288,365
"197","AMIGO2",0.0552976738419912,0.814222094449978,-0.000135072643627425,0.406629709824002,153,-8.44520565403497e-05,0.545516688278092,212,-0.000110332558575069,0.297147165189234,365
"198","AC134312.5",2.0701404796953,0.151074112027781,-0.000815646938182714,0.0241808829353854,153,-0.000170648453547997,0.540295217787425,212,-0.000430489153701879,0.051407911768771,365
"199","SLC16A5",0.00201221349328292,0.964245533688256,-3.64839115310929e-06,0.985787831189381,153,-1.43443219662201e-05,0.917565368404103,212,-3.60289355222409e-06,0.975471776550191,365
"200","TTPAL",0.0860712043955098,0.769401099571795,2.39308547629455e-05,0.90128425390791,153,9.37957493335739e-05,0.5221019707164,212,6.92417276359195e-05,0.553587850915447,365
"201","AL121933.2",0.470468764322442,0.493211852882638,9.36611580261891e-05,0.657763761304309,153,0.0003475250726229,0.203036489856235,212,0.000243191401786949,0.180884397494307,365
"202","ZNF544",0.885229190332738,0.347402581236221,6.11121204687459e-05,0.822222371745358,153,-0.000220703249085701,0.175759332464451,212,-0.000100806452448771,0.493390865970245,365
"203","LOXL3",0.540422097014909,0.462735147875653,-0.000149524622711421,0.23990730286647,153,-2.02309948026149e-05,0.863159185679834,212,-7.73197922466077e-05,0.371432087585099,365
"204","MYC",0.761859743792881,0.383327341677961,-1.21281116191138e-05,0.9617242195513,153,-0.000316684920758763,0.17391145600066,212,-0.00020587610600138,0.232224520170151,365
"205","UST",0.00242530568691507,0.960749378338649,0.000137021016831711,0.404278842787558,153,0.000147177924833885,0.253753130663306,212,0.000150639538019628,0.13875713958722,365
"206","AC006064.5",0.69062990271715,0.406499516113934,-0.000640558017118228,0.0449438610852693,153,-0.000970389616978331,0.000112485455662374,212,-0.000827318905976198,2.78282952405475e-05,365
"207","PRKCQ",0.0549200177528672,0.81484596837811,-0.000186506435365134,0.245628050330284,153,-0.000241860320903551,0.138542156586903,212,-0.000222628122400453,0.0552990631260945,365
"208","AC011446.2",1.5259983550655,0.217517344402059,2.21100966511525e-05,0.939506426976807,153,-0.000475010070458603,0.0775211091229434,212,-0.000290088876837607,0.145782961865641,365
"209","THEMIS",2.00716088653596,0.157420422114826,-0.000156130891065387,0.391327123756729,153,-0.00054806307661551,0.00502075082946152,212,-0.00039296349744913,0.00410150717626219,365
"210","PAQR3",0.0490000066723722,0.824937717929967,0.000157373181866037,0.436393913488138,153,0.000108418104200418,0.363125944533769,212,0.000126814760608646,0.2426068941602,365
"211","ALKBH8",0.00140375007582386,0.970133638209363,-2.9166931049597e-05,0.845038382489156,153,-3.67092797023563e-05,0.781274871470541,212,-3.80745985701177e-05,0.700132816866715,365
"212","CXorf65",0.0299797543170559,0.862633215776292,-0.000102696611029231,0.514246461897757,153,-0.000139472478105156,0.31810044786485,212,-0.000122820327009653,0.238660213199897,365
"213","SH2D1A",1.50815478633814,0.220220948748256,0.000213619920365299,0.34843499303614,153,-0.000151571775042395,0.42831470825816,212,-6.43126312140518e-06,0.964902138732027,365
"214","ITGB5",1.16804862963507,0.280524028711164,-5.43102379917183e-05,0.827215424893789,153,0.000241005583436292,0.104070973717199,212,0.000117611073064946,0.381065101395865,365
"215","EXT1",0.321285634497438,0.571188297473492,-0.000121840193720057,0.581101403485352,153,-0.000273721320261242,0.0929761425914931,212,-0.000215837539614481,0.101381531486392,365
"216","NR1D1",0.0317421547601436,0.858694680140677,-0.000244002601442533,0.151533056120762,153,-0.000206513230259204,0.113251244564257,212,-0.000219396251439944,0.0340463579723542,365
"217","BACE1",0.304344102302677,0.581513110455611,-0.000146957871636648,0.500337316657247,153,-0.000315121176485074,0.12450133851526,212,-0.000254920830773859,0.0896514577454776,365
"218","MZF1.AS1",0.00993036148021369,0.92067655953053,0.000143363240898166,0.495964909900379,153,0.000171359388806003,0.350298165305902,212,0.00015393316938376,0.264842182793992,365
"219","CAMKK1",0.0115644301793427,0.914421888240565,8.40561514871666e-05,0.56672609709516,153,6.44582188162787e-05,0.567605642674888,212,7.62094432104365e-05,0.394548176989666,365
"220","PLA2G15",0.165151196643022,0.68469834697389,0.000199145740574466,0.348240837067826,153,0.000304252684366166,0.0543540602738777,212,0.000265314279881894,0.0371311402056459,365
"221","THBS3",0.109469230426671,0.740941175050079,5.89559923940803e-05,0.741232568346172,153,0.000129048453189813,0.304910307380158,212,0.00010376074879483,0.318511306687527,365
"222","GEMIN5",0.0756255872721106,0.783472738979624,6.42204006668388e-05,0.718390562005522,153,1.74914733847312e-06,0.990275188077345,212,2.49343414765066e-05,0.822896336960583,365
"223","RNASEL",0.388080976624235,0.533703190007639,0.00015075703892925,0.418411185051768,153,0.000317663738298841,0.0830028746053486,212,0.000247991713527829,0.0597549079529047,365
"224","KCTD7",0.0387223527996546,0.844110470009441,8.38191963137456e-05,0.707272067938761,153,0.000134672986837967,0.367644663200914,212,0.0001118539888722,0.377599141743461,365
"225","DDX47",1.15444578959103,0.283338043592825,-0.000332752420844656,0.130744142625927,153,-5.44586114252961e-05,0.721575874547298,212,-0.000162618288872038,0.202187541339467,365
"226","HGH1",0.358323172830697,0.54981438462082,0.000231231487032206,0.126828640426675,153,0.000350225504727041,0.00691063724819245,212,0.000297643658787011,0.0024496523214862,365
"227","HLA.G",0.0968803652075167,0.755785590748572,0.000777400221581473,0.0548572753397536,153,0.000582596225956049,0.188360590729379,212,0.000644930711772306,0.0366277333233629,365
"228","RINT1",0.355663998341857,0.551298031008949,9.4478492309847e-05,0.596928718795912,153,-3.89266257331681e-05,0.779893849043377,212,1.55102335569975e-05,0.887560068653213,365
